,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,"PROGRAM: STU_MVT4
MUKASURAT: 1/1",,,,,,,,,,"TARIKH: 30/05/2024
MASA: 11:34 AM ",,,,,,,,,,
,,,,Module Offering,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,Module Code,Module Name,,,,Occurrence,MAV Name,,,Academic Year,,Period Slot,,,Target,Activity,Weeks,Day / Start Duration ,Tutor,Location,Room
,GDX0015,APPRECIATION OF HARMONY SINGING,,,,1,"APPRECIATION OF HARMONY SINGING (ROOM :  BILIK SKET C, Bangunan CITrA)",,,2023,,S2,,,46,LEC,,"MONDAY
11:00 - 13:00 (02:00)",MR. MOHAMMED RAUZAN BIN ALWI,UMKL,B SEMINAR C FP
,GDX0027,PUBLIC SPEAKING,,,,1,PUBLIC SPEAKING,,,2023,,S2,,,81,ONL,,"THURSDAY
16:00 - 18:00 (02:00)",MR. MUHAMAD MUZAIMIR MOHD MOKHTAR,UMKL,
,GFB0037,VISUALIZING FUTURE CITIES USING TECHNOLOGY,,,,1,VISUALIZING FUTURE CITIES USING TECHNOLOGY,,,2023,,S2,,,100,ONL,,"THURSDAY
15:00 - 17:00 (02:00)",ASSOC. PROF. GS. DR. ROSILAWATI BINTI ZAINOL,UMKL,
,,,,,,,,,,,,,,,,,,,MISS NOR AMALEENA BINTI MAZLAN,UMKL,
,,,,,,,,,,,,,,,,,,, ,UMKL,
,,,,,,2,VISUALIZING FUTURE CITIES USING TECHNOLOGY,,,2023,,S2,,,50,ONL,,"THURSDAY
15:00 - 17:00 (02:00)",MISS NOR AMALEENA BINTI MAZLAN,UMKL,
,GFE0007,DATA ANALYTICS MADE EASY: FOR BEGINNERS,,,,1,DATA ANALYTICS MADE EASY: FOR BEGINNERS,,,2023,,S2,,,70,ONL,,"TUESDAY
15:00 - 17:00 (02:00)",DR. DIANA BINTI ABDUL WAHAB,UMKL,
,GFK0027,INTRODUCTION TO BIOMEDICAL ENGINEERING,,,,1,INTRODUCTION TO BIOMEDICAL ENGINEERING,,,2023,,S2,,,60,ONL,,"THURSDAY
08:00 - 10:00 (02:00)",DR. NG SIEW CHEOK,UMKL,
,GFK0034,INTRODUCTION TO ELECTRICAL AND ELECTRONIC SYSTEM,,,,1,INTRODUCTION TO ELECTRICAL AND ELECTRONIC SYSTEM,,,2023,,S2,,,50,ONL,,"THURSDAY
10:00 - 12:00 (02:00)",DR. MOHD FAIZ BIN MOHD SALLEH,UMKL,
,,,,,,2,INTRODUCTION TO ELECTRICAL AND ELECTRONIC SYSTEM,,,2023,,S2,,,50,ONL,,"THURSDAY
14:00 - 16:00 (02:00)",DR. MOHD FAIZ BIN MOHD SALLEH,UMKL,
,GFL0004,E-COMMERCE LAW,,,,1,E-COMMERCE LAW,,,2023,,S2,,,50,ONL,,"MONDAY
12:00 - 14:00 (02:00)",DR. IZURA MASDINA MOHAMED ZAKRI,UMKL,MCOURT B FUU
,,,,,,2,E-COMMERCE LAW,,,2023,,S2,,,50,ONL,,"TUESDAY
11:00 - 13:00 (02:00)",DR. IZURA MASDINA MOHAMED ZAKRI,UMKL,MCOURT C FUU
,GFP0009,DIGITAL CREATIVITY,,,,1,DIGITAL CREATIVITY,,,2023,,S2,,,50,LEC,,"MONDAY
09:00 - 11:00 (02:00)",ASSOCIATE PROF. DR. RAFIZA BINTI ABDUL RAZAK,UMKL,M KOMP 2 FP
,GFP0010,EDUCATIONAL TECHNOLOGY FOR ALL,,,,1,EDUCATIONAL TECHNOLOGY FOR ALL,,,2023,,S2,,,50,LEC,,"TUESDAY
09:00 - 11:00 (02:00)",HAJI NORHASHIMI BIN SAAD,UMKL,M KOMP 1 FP
,GFP0011,RESPONSIBLE DIGITAL CITIZENSHIP,,,,1,RESPONSIBLE DIGITAL CITIZENSHIP,,,2023,,S2,,,50,LEC,,"THURSDAY
09:00 - 11:00 (02:00)",DR. MOHD SHAHRIL NIZAM BIN SHAHAROM,UMKL,M KOMP 2 FP
,GFR0019,DIGITAL VIDEO PRODUCTION FOR WEB,,,,1,DIGITAL VIDEO PRODUCTION FOR WEB,,,2023,,S2,,,25,LEC,,"WEDNESDAY
10:00 - 12:00 (02:00)",DR. RAJA FARAH RAJA HADAYADANIN,UMKL,BENSEMBEL PE PK
,GFS0013,INTRODUCTION TO BIOCOMPUTING,,,,1,INTRODUCTION TO BIOCOMPUTING,,,2023,,S2,,,100,ONL,,"MONDAY
14:00 - 15:50 (01:50)",DR. MOHAMMED RIZMAN BIN IDID,UMKL,
,,,,,,,,,,,,,,,,,,,ASSOCIATE PROF. DR. TEOH TEOW CHONG,UMKL,
,GFS0014,SCIENTIFIC COMPUTING FOR NON-SCIENTISTS,,,,1,SCIENTIFIC COMPUTING FOR NON-SCIENTISTS,,,2023,,S2,,,10,LEC,,"FRIDAY
15:00 - 17:00 (02:00)",DR. RICHARD ANAK RITIKOS,UMKL,DK 2 FS
,GFS0035,DNA AND YOU,,,,1,DNA AND YOU,,,2023,,S2,,,35,LEC,,"THURSDAY
08:00 - 09:50 (01:50)",PROF. DR. ZULQARNAIN BIN MOHAMED,UMKL,BT SA1 ISB FS
,GFT0006,TECHNOLOGY IN LANGUAGE LEARNING,,,,1,TECHNOLOGY IN LANGUAGE LEARNING,,,2023,,S2,,,30,ONL,,"WEDNESDAY
11:00 - 13:00 (02:00)",DR. NOR AZLINA BINTI MUHAMAD,UMKL,
,,,,,,2,TECHNOLOGY IN LANGUAGE LEARNING,,,2023,,S2,,,30,ONL,,"WEDNESDAY
14:00 - 16:00 (02:00)",DR. NOR AZLINA BINTI MUHAMAD,UMKL,
,GFW0018,SECURITY AND ETHICS IN CYBERSPACE,,,,1,SECURITY AND ETHICS IN CYBERSPACE,,,2023,,S2,,,72,ONL,,"MONDAY
10:00 - 12:00 (02:00)",MADAM FAZIDAH BINTI OTHMAN,UMKL,
,,,,,,1M,SECURITY AND ETHICS IN CYBERSPACE,,,2023,,S2,,,10,ONL,,"MONDAY
10:00 - 12:00 (02:00)",MADAM FAZIDAH BINTI OTHMAN,UMKL,
,,,,,,2,SECURITY AND ETHICS IN CYBERSPACE,,,2023,,S2,,,71,ONL,,"TUESDAY
14:00 - 16:00 (02:00)",DR. BRYAN RAJ A/L PETER JABARAJ,UMKL,
,GFW0030,BUSINESS ANALYTICS FOR DECISION MAKER,,,,1,BUSINESS ANALYTICS FOR DECISION MAKER,,,2023,,S2,,,60,ONL,,"WEDNESDAY
09:00 - 11:00 (02:00)",ASSOCIATE PROF. DR. NOR LIYANA BT MOHD SHUIB,UMKL,
,,,,,,1M,BUSINESS ANALYTICS FOR DECISION MAKER,,,2023,,S2,,,10,ONL,,"WEDNESDAY
09:00 - 11:00 (02:00)",ASSOCIATE PROF. DR. NOR LIYANA BT MOHD SHUIB,UMKL,
,,,,,,2,BUSINESS ANALYTICS FOR DECISION MAKER,,,2023,,S2,,,70,ONL,,"WEDNESDAY
14:00 - 16:00 (02:00)",ASSOCIATE PROF. DR. NORJIHAN BINTI ABDUL GHANI,UMKL,
,GFW0031,COMPUTER NETWORKS FOR EVERYBODY,,,,1,COMPUTER NETWORKS FOR EVERYBODY,,,2023,,S2,,,150,ONL,,"MONDAY
14:00 - 16:00 (02:00)",ASSOCIATE PROF. TS. DR. ISMAIL BIN AHMEDY,UMKL,
,,,,,,1M,COMPUTER NETWORKS FOR EVERYBODY,,,2023,,S2,,,10,ONL,,"MONDAY
14:00 - 16:00 (02:00)",ASSOCIATE PROF. TS. DR. ISMAIL BIN AHMEDY,UMKL,
,,,,,,2,COMPUTER NETWORKS FOR EVERYBODY,,,2023,,S2,,,100,ONL,,"WEDNESDAY
10:00 - 12:00 (02:00)",ASSOCIATE PROF. TS. DR. ISMAIL BIN AHMEDY,UMKL,
,GFX0040,DIGITAL MARKETING 101,,,,1,DIGITAL MARKETING 101,,,2023,,S2,,,50,LEC,,"WEDNESDAY
15:30 - 17:30 (02:00)",DR. SERRENE LEONG,UMKL,
,GIG1003,BASIC ENTREPRENEURSHIP ENCULTURATION,,,,1,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"MONDAY
09:00 - 11:00 (02:00)",ASSOCIATE PROF. DR. WONG SENG YUE,UMKL,
,,,,,,10,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"TUESDAY
17:00 - 19:00 (02:00)",DR. IRENE YONG SEOK CHING,UMKL,
,,,,,,11,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"TUESDAY
12:00 - 14:00 (02:00)",DR. PONMALAR A/P N ALAGAPPAR,UMKL,
,,,,,,12,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"TUESDAY
15:00 - 17:00 (02:00)",DR. PONMALAR A/P N ALAGAPPAR,UMKL,
,,,,,,13,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"TUESDAY
12:00 - 14:00 (02:00)",ASSOCIATE PROF. DR. WONG SENG YUE,UMKL,
,,,,,,14,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"WEDNESDAY
10:00 - 12:00 (02:00)",DR. PONMALAR A/P N ALAGAPPAR,UMKL,
,,,,,,15,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"WEDNESDAY
12:00 - 14:00 (02:00)",DR. IRENE YONG SEOK CHING,UMKL,
,,,,,,16,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"WEDNESDAY
12:00 - 14:00 (02:00)",ASSOCIATE PROF. DR. WONG SENG YUE,UMKL,
,,,,,,17,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"WEDNESDAY
17:00 - 19:00 (02:00)",DR. PONMALAR A/P N ALAGAPPAR,UMKL,
,,,,,,18,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"FRIDAY
17:00 - 19:00 (02:00)",ASSOCIATE PROF. DR. WONG SENG YUE,UMKL,
,,,,,,19,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"FRIDAY
15:00 - 17:00 (02:00)",DR. SERRENE LEONG,UMKL,
,,,,,,2,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"MONDAY
12:00 - 14:00 (02:00)",DR. SERRENE LEONG,UMKL,
,,,,,,20,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,117,ONL,,"FRIDAY
09:00 - 11:00 (02:00)",DR. IRENE YONG SEOK CHING,UMKL,
,,,,,,3,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"MONDAY
12:00 - 14:00 (02:00)",DR. IRENE YONG SEOK CHING,UMKL,
,,,,,,4,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"MONDAY
14:00 - 16:00 (02:00)",DR. PONMALAR A/P N ALAGAPPAR,UMKL,
,,,,,,5,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"MONDAY
12:00 - 14:00 (02:00)",ASSOCIATE PROF. DR. WONG SENG YUE,UMKL,
,,,,,,6,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"MONDAY
09:00 - 11:00 (02:00)",DR. IRENE YONG SEOK CHING,UMKL,
,,,,,,7,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"MONDAY
15:00 - 17:00 (02:00)",DR. SERRENE LEONG,UMKL,
,,,,,,8,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"TUESDAY
12:00 - 14:00 (02:00)",DR. IRENE YONG SEOK CHING,UMKL,
,,,,,,9,BASIC ENTREPRENEURSHIP ENCULTURATION,,,2023,,S2,,,115,ONL,,"TUESDAY
17:00 - 19:00 (02:00)",ASSOCIATE PROF. DR. WONG SENG YUE,UMKL,
,GIG1012,PHILOSOPHY AND CURRENT ISSUES,,,,1,PHILOSOPHY AND CURRENT ISSUES,,,2023,,S2,,,150,ONL,,"TUESDAY
12:00 - 14:00 (02:00)",DR. FARIDAH BINTI CHE HUSAIN,UMKL,
,,,,,,10,PHILOSOPHY AND CURRENT ISSUES,,,2023,,S2,,,150,ONL,,"THURSDAY
12:00 - 14:00 (02:00)",DR. FAEZAH BINTI KASSIM,UMKL,
,,,,,,11,PHILOSOPHY AND CURRENT ISSUES,,,2023,,S2,,,150,ONL,,"THURSDAY
12:00 - 14:00 (02:00)",DR. FATIMI BINTI HANAFI,UMKL,
,,,,,,12,PHILOSOPHY AND CURRENT ISSUES,,,2023,,S2,,,150,ONL,,"THURSDAY
10:00 - 12:00 (02:00)",DR. FAEZAH BINTI KASSIM,UMKL,
,,,,,,13,PHILOSOPHY AND CURRENT ISSUES,,,2023,,S2,,,150,ONL,,"THURSDAY
10:00 - 12:00 (02:00)",DR. FATIMI BINTI HANAFI,UMKL,
,,,,,,2,PHILOSOPHY AND CURRENT ISSUES,,,2023,,S2,,,150,ONL,,"TUESDAY
12:00 - 14:00 (02:00)",DR. FAEZAH BINTI KASSIM,UMKL,
,,,,,,3,PHILOSOPHY AND CURRENT ISSUES,,,2023,,S2,,,150,ONL,,"TUESDAY
10:00 - 12:00 (02:00)",DR. FAEZAH BINTI KASSIM,UMKL,
,,,,,,4,PHILOSOPHY AND CURRENT ISSUES,,,2023,,S2,,,150,ONL,,"TUESDAY
12:00 - 14:00 (02:00)",DR. FATIMI BINTI HANAFI,UMKL,
,,,,,,5,PHILOSOPHY AND CURRENT ISSUES,,,2023,,S2,,,150,ONL,,"TUESDAY
10:00 - 12:00 (02:00)",DR. FATIMI BINTI HANAFI,UMKL,
,,,,,,6,PHILOSOPHY AND CURRENT ISSUES,,,2023,,S2,,,120,ONL,,"WEDNESDAY
12:00 - 14:00 (02:00)",DR. FARIDAH BINTI CHE HUSAIN,UMKL,
,,,,,,7,PHILOSOPHY AND CURRENT ISSUES,,,2023,,S2,,,150,ONL,,"WEDNESDAY
12:00 - 14:00 (02:00)",DR. FAEZAH BINTI KASSIM,UMKL,
,,,,,,8,PHILOSOPHY AND CURRENT ISSUES,,,2023,,S2,,,150,ONL,,"WEDNESDAY
12:00 - 14:00 (02:00)",DR. FATIMI BINTI HANAFI,UMKL,
,,,,,,9,PHILOSOPHY AND CURRENT ISSUES,,,2023,,S2,,,150,ONL,,"WEDNESDAY
10:00 - 12:00 (02:00)",DR. FATIMI BINTI HANAFI,UMKL,
,GIG1013,APPRECIATION OF ETHICS AND CIVILISATIONS,,,,1,APPRECIATION OF ETHICS AND CIVILISATIONS,,,2023,,S2,,,147,ONL,,"TUESDAY
12:00 - 14:00 (02:00)",DR. MUHAMMAD SHAMSHINOR BIN ABDUL AZZIS,UMKL,
,,,,,,10,APPRECIATION OF ETHICS AND CIVILISATIONS (Group 10: For International Student Only),,,2023,,S2,,,195,ONL,,"WEDNESDAY
12:00 - 14:00 (02:00)",DR. PONMALAR A/P N ALAGAPPAR,UMKL,
,,,,,,11,APPRECIATION OF ETHICS AND CIVILISATIONS,,,2023,,S2,,,250,ONL,,"THURSDAY
10:00 - 12:00 (02:00)",DR. MUHAMMAD SHAMSHINOR BIN ABDUL AZZIS,UMKL,
,,,,,,12,APPRECIATION OF ETHICS AND CIVILISATIONS,,,2023,,S2,,,145,ONL,,"THURSDAY
10:00 - 12:00 (02:00)",DR. NOOR AIN BINTI MAT NOOR,UMKL,
,,,,,,13,APPRECIATION OF ETHICS AND CIVILISATIONS,,,2023,,S2,,,145,ONL,,"THURSDAY
12:00 - 14:00 (02:00)",DR. NOOR AIN BINTI MAT NOOR,UMKL,
,,,,,,14,APPRECIATION OF ETHICS AND CIVILISATIONS,,,2023,,S2,,,145,ONL,,"FRIDAY
08:00 - 10:00 (02:00)",DR. NORASYIKIN BINTI HAMZAH,UMKL,
,,,,,,,,,,,,,,,,,,, ,UMKL,
,,,,,,15,APPRECIATION OF ETHICS AND CIVILISATIONS,,,2023,,S2,,,145,ONL,,"FRIDAY
15:00 - 17:00 (02:00)",DR. NORASYIKIN BINTI HAMZAH,UMKL,
,,,,,,,,,,,,,,,,,,, ,UMKL,
,,,,,,2,APPRECIATION OF ETHICS AND CIVILISATIONS,,,2023,,S2,,,145,ONL,,"TUESDAY
15:00 - 17:00 (02:00)",DR. MUHAMMAD SHAMSHINOR BIN ABDUL AZZIS,UMKL,
,,,,,,3,APPRECIATION OF ETHICS AND CIVILISATIONS,,,2023,,S2,,,145,ONL,,"TUESDAY
12:00 - 14:00 (02:00)",DR. NOOR AIN BINTI MAT NOOR,UMKL,
,,,,,,4,APPRECIATION OF ETHICS AND CIVILISATIONS,,,2023,,S2,,,145,ONL,,"TUESDAY
15:00 - 17:00 (02:00)",DR. NOOR AIN BINTI MAT NOOR,UMKL,
,,,,,,5,APPRECIATION OF ETHICS AND CIVILISATIONS,,,2023,,S2,,,214,ONL,,"TUESDAY
12:00 - 14:00 (02:00)", ,UMKL,
,,,,,,,,,,,,,,,,,,,DR. NORASYIKIN BINTI HAMZAH,UMKL,
,,,,,,6,APPRECIATION OF ETHICS AND CIVILISATIONS,,,2023,,S2,,,145,ONL,,"WEDNESDAY
10:00 - 12:00 (02:00)",DR. MUHAMMAD SHAMSHINOR BIN ABDUL AZZIS,UMKL,
,,,,,,7,APPRECIATION OF ETHICS AND CIVILISATIONS,,,2023,,S2,,,145,ONL,,"WEDNESDAY
12:00 - 14:00 (02:00)",DR. MUHAMMAD SHAMSHINOR BIN ABDUL AZZIS,UMKL,
,,,,,,8,APPRECIATION OF ETHICS AND CIVILISATIONS,,,2023,,S2,,,145,ONL,,"WEDNESDAY
12:00 - 14:00 (02:00)",DR. NOOR AIN BINTI MAT NOOR,UMKL,
,,,,,,9,APPRECIATION OF ETHICS AND CIVILISATIONS,,,2023,,S2,,,145,ONL,,"WEDNESDAY
10:00 - 12:00 (02:00)",DR. NOOR AIN BINTI MAT NOOR,UMKL,
,GKA1001,ATTACH@INDUSTRY,,,,1,ATTACH@INDUSTRY (Only For Local Students),,,2023,,S2,,,125,ONL,,"FRIDAY
17:00 - 19:00 (02:00)",MRS NABILA BINTI MUHAMAD SHIDIK,UMKL,
,GKB1002A,ARMY ROTU JUNIOR 2,,,,1,ARMY ROTU JUNIOR 2,,,2023,,S2,,,50,PRA,,"SATURDAY
08:00 - 11:00 (03:00)",MR. MOHD NASARIZAL BIN NAZARUDDIN,UMKL,
,GKB1002B,NAVY ROTU JUNIOR 2,,,,1,NAVY ROTU JUNIOR 2,,,2023,,S2,,,50,PRA,,"SATURDAY
08:00 - 11:00 (03:00)",MR. MOHD NASARIZAL BIN NAZARUDDIN,UMKL,
,GKB1002C,KOR SUKSIS 02,,,,1,KOR SUKSIS 02,,,2023,,S2,,,60,PRA,,"SATURDAY
08:00 - 11:00 (03:00)",MR. SAIFULZAMAN BIN ZAHARIMAN,UMKL,
,GKB2002A,ARMY ROTU INTERMEDIATE 2,,,,1,ARMY ROTU INTERMEDIATE 2,,,2023,,S2,,,50,PRA,,"SATURDAY
08:00 - 11:00 (03:00)",MR. MOHD NASARIZAL BIN NAZARUDDIN,UMKL,
,GKB2002B,NAVY ROTU INTERMEDIATE 2,,,,1,NAVY ROTU INTERMEDIATE 2,,,2023,,S2,,,50,PRA,,"SATURDAY
08:00 - 11:00 (03:00)",MR. MOHD NASARIZAL BIN NAZARUDDIN,UMKL,
,GKB2002C,KOR SUKSIS 04,,,,1,KOR SUKSIS 04,,,2023,,S2,,,50,PRA,,"SATURDAY
08:00 - 11:00 (03:00)",MR. SAIFULZAMAN BIN ZAHARIMAN,UMKL,
,GKB3002A,ARMY ROTU SENIOR 2,,,,1,ARMY ROTU SENIOR 2,,,2023,,S2,,,50,PRA,,"SATURDAY
08:00 - 11:00 (03:00)",MR. MOHD NASARIZAL BIN NAZARUDDIN,UMKL,
,GKB3002B,NAVY ROTU SENIOR 2,,,,1,NAVY ROTU SENIOR 2,,,2023,,S2,,,50,PRA,,"SATURDAY
08:00 - 11:00 (03:00)",MR. MOHD NASARIZAL BIN NAZARUDDIN,UMKL,
,GKB3002C,KOR SUKSIS 06,,,,1,KOR SUKSIS 06,,,2023,,S2,,,50,PRA,,"SATURDAY
08:00 - 11:00 (03:00)",MR. SAIFULZAMAN BIN ZAHARIMAN,UMKL,
,GKI1001,INDEPENDENT RESEARCH,,,,1,INDEPENDENT RESEARCH (Only For Second Year Students Onwards),,,2023,,S2,,,450,ONL,,"TUESDAY
17:00 - 19:00 (02:00)",DR. NUR FARHANA BINTI ABDULLAH @ AGNES CLEMENT KOROS,UMKL,
,,,,,,,,,,,,,,,,,,,DR. MUHAMMAD AIDIL BIN ROSLAN,UMKL,
,,,,,,,,,,,,,,,,,,,CHM. DR. ARCHINA A/P BUTHIYAPPAN,UMKL,
,,,,,,,,,,,,,,,,,,,MADAM HARNANI BINTI MOHAMED,UMKL,
,GKK1001,COMMUNITY SERVICE,,,,1,COMMUNITY SERVICE,,,2023,,S2,,,126,ONL,,"THURSDAY
17:00 - 19:00 (02:00)",MISS NADIA SYAHIRA BINTI ROSLI,UMKL,
,GKP1001,TALENT DEVELOPMENT,,,,1,TALENT DEVELOPMENT,,,2023,,S2,,,700,ONL,,"WEDNESDAY
17:00 - 19:00 (02:00)",MADAM VIJAYAH MALAR A/P PALANISAMY,UMKL,
,,,,,,,,,,,,,,,,,,, ,UMKL,
,,,,,,,,,,,,,,,,,,,MADAM NUR AMNI BINTI MOHD SUPARDI,UMKL,
,,,,,,,,,,,,,,,,,,,MISS HARTINI BINTI MOHAMED,UMKL,
,,,,,,,,,,,,,,,,,,,MR. MOHD HAIRIL BIN ZAINAL ABIDIN,UMKL,
,,,,,,,,,,,,,,,,,,,MR. ROZAINI BIN ABDUL RAHIM,UMKL,
,,,,,,,,,,,,,,,,,,,MR. MOHD SHAHRIN BIN MOHD BAROYI,UMKL,
,GKS1001,VOLUNTEERISM,,,,1,VOLUNTEERISM,,,2023,,S2,,,751,ONL,,"TUESDAY
17:00 - 19:00 (02:00)",MR. S RAMLEE BIN SHAMSUDDIN,UMKL,
,,,,,,,,,,,,,,,,,,,MADAM NOR NISMAWATI BINTI MOKHTAR,UMKL,
,,,,,,,,,,,,,,,,,,,MR. MUHAMMAD IZZAT IZZUDDIN BIN HAMDAN,UMKL,
,,,,,,,,,,,,,,,,,,,MR. MUHAMMAD FIRDAUS BIN ABU HASSAN,UMKL,
,,,,,,,,,,,,,,,,,,,MR. MUHAMMAD FAIZ BIN YUSOFF,UMKL,
,GKU1001,ENTREPRENEURSHIP,,,,1,ENTREPRENEURSHIP (Only For Local Students),,,2023,,S2,,,200,ONL,,"WEDNESDAY
17:00 - 19:00 (02:00)",MADAM MAZNAH BINTI AZIS,UMKL,
,,,,,,,,,,,,,,,,,,,MR. SHA'ARY BIN MAT DIN,UMKL,
,GLT1017,BASIC MALAY LANGUAGE,,,,1,BASIC MALAY LANGUAGE,,,2023,,S2,,,30,ONL,,"MONDAY
16:00 - 18:00 (02:00)",MRS NUR AIMI DALILA BINTI ROSLI,UMKL,
,,,,,,2,BASIC MALAY LANGUAGE,,,2023,,S2,,,30,ONL,,"TUESDAY
16:00 - 18:00 (02:00)",MRS NUR AIMI DALILA BINTI ROSLI,UMKL,
,,,,,,3,BASIC MALAY LANGUAGE,,,2023,,S2,,,30,ONL,,"WEDNESDAY
16:00 - 18:00 (02:00)",MRS NUR AIMI DALILA BINTI ROSLI,UMKL,
,,,,,,4,BASIC MALAY LANGUAGE,,,2023,,S2,,,30,ONL,,"THURSDAY
16:00 - 18:00 (02:00)",MRS NUR AIMI DALILA BINTI ROSLI,UMKL,
,,,,,,5,BASIC MALAY LANGUAGE,,,2023,,S2,,,30,ONL,,"TUESDAY
16:00 - 18:00 (02:00)",DR. NORFAIZAL BIN JAMAIN,UMKL,
,,,,,,6,BASIC MALAY LANGUAGE,,,2023,,S2,,,30,ONL,,"WEDNESDAY
17:00 - 19:00 (02:00)",DR. NORFAIZAL BIN JAMAIN,UMKL,
,,,,,,7,BASIC MALAY LANGUAGE,,,2023,,S2,,,30,ONL,,"MONDAY
16:00 - 18:00 (02:00)",MADAM NUR AFIFAH BINTI ABDUL RAHMAN HALAWA,UMKL,
,,,,,,8,BASIC MALAY LANGUAGE,,,2023,,S2,,,30,ONL,,"TUESDAY
16:00 - 18:00 (02:00)",MADAM NUR AFIFAH BINTI ABDUL RAHMAN HALAWA,UMKL,
,,,,,,9,BASIC MALAY LANGUAGE,,,2023,,S2,,,30,ONL,,"THURSDAY
16:00 - 18:00 (02:00)",MADAM NUR AFIFAH BINTI ABDUL RAHMAN HALAWA,UMKL,
,GLT1018,PROFICIENCY IN ENGLISH I,,,,1,PROFICIENCY IN ENGLISH I,,,2023,,S2,,,15,ONL,,"TUESDAY
17:00 - 19:00 (02:00)",MR. KAMARAZAMAN BIN MD SAID,UMKL,
,,,,,,1M,PROFICIENCY IN ENGLISH I,,,2023,,S2,,,16,ONL,,"TUESDAY
17:00 - 19:00 (02:00)",MR. KAMARAZAMAN BIN MD SAID,UMKL,
,GLT1019,LET’S SPEAK,,,,1,LET’S SPEAK,,,2023,,S2,,,10,ONL,,"THURSDAY
17:00 - 19:00 (02:00)",MADAM NINA AINUN BINTI HAMDAN,UMKL,
,,,,,,1M,LET’S SPEAK,,,2023,,S2,,,15,ONL,,"THURSDAY
17:00 - 19:00 (02:00)",MADAM NINA AINUN BINTI HAMDAN,UMKL,
,GLT1021,PROFICIENCY IN ENGLISH II,,,,1,PROFICIENCY IN ENGLISH II,,,2023,,S2,,,28,ONL,,"MONDAY
11:00 - 13:00 (02:00)",MR. FARRIL DANIEL BIN ZAINAL,UMKL,
,,,,,,10,PROFICIENCY IN ENGLISH II,,,2023,,S2,,,28,ONL,,"WEDNESDAY
15:00 - 17:00 (02:00)",MADAM NINA AINUN BINTI HAMDAN,UMKL,
,,,,,,10M,PROFICIENCY IN ENGLISH II,,,2023,,S2,,,2,ONL,,"WEDNESDAY
15:00 - 17:00 (02:00)",MADAM NINA AINUN BINTI HAMDAN,UMKL,
,,,,,,11,PROFICIENCY IN ENGLISH II,,,2023,,S2,,,28,ONL,,"THURSDAY
11:00 - 13:00 (02:00)",MADAM NOR AAFINA BINTI MOHD ZAMIL,UMKL,
,,,,,,11M,PROFICIENCY IN ENGLISH II,,,2023,,S2,,,2,ONL,,"THURSDAY
11:00 - 13:00 (02:00)",MADAM NOR AAFINA BINTI MOHD ZAMIL,UMKL,
,,,,,,12,PROFICIENCY IN ENGLISH II,,,2023,,S2,,,28,ONL,,"THURSDAY
14:00 - 16:00 (02:00)",MR. FARRIL DANIEL BIN ZAINAL,UMKL,
,,,,,,12M,PROFICIENCY IN ENGLISH II,,,2023,,S2,,,2,ONL,,"THURSDAY
14:00 - 16:00 (02:00)",MR. FARRIL DANIEL BIN ZAINAL,UMKL,
,,,,,,13,PROFICIENCY IN ENGLISH II,,,2023,,S2,,,28,ONL,,"THURSDAY
14:00 - 16:00 (02:00)",MADAM NOR AAFINA BINTI MOHD ZAMIL,UMKL,
,,,,,,13M,PROFICIENCY IN ENGLISH II,,,2023,,S2,,,2,ONL,,"THURSDAY
14:00 - 16:00 (02:00)",MADAM NOR AAFINA BINTI MOHD ZAMIL,UMKL,
